2018-01-06 10:14:35 INFO  Utils:30 - generateUUID
2018-01-08 13:11:29 INFO  Utils:61 - All products in system : [{"code":"05d7db13-73c3-45e5-9b32-ddd90bb76583","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":11,"nano":147000000,"second":29,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"2054f927-2d91-4065-80d4-b7699c8be40c","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":11,"nano":147000000,"second":29,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"4fa1472e-7c3f-4d71-93a3-15b3a97b16f8","name":"Killer Deo","price":150.56,"description":"Killer Deo is a body Deodrant.","manufacturer":"Killer Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":11,"nano":147000000,"second":29,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-08 13:11:29 INFO  Utils:63 - Get the product info by name as Dove Soap
2018-01-08 13:11:29 INFO  Utils:70 - Product : {"code":"05d7db13-73c3-45e5-9b32-ddd90bb76583","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":11,"nano":147000000,"second":29,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:11:29 INFO  Utils:72 - Get the product info by name as Axe Deo
2018-01-08 13:11:29 INFO  Utils:79 - Product : {"code":"2054f927-2d91-4065-80d4-b7699c8be40c","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":11,"nano":147000000,"second":29,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:11:29 INFO  Utils:81 - Creating doveSoapProduct
2018-01-08 13:11:29 INFO  Utils:84 - Creating axeDeoProduct
2018-01-08 13:11:29 INFO  Utils:87 - Creating OrderService
2018-01-08 13:11:29 INFO  Utils:90 - Creating an order for user
2018-01-08 13:11:29 INFO  Utils:94 - Get order id as 57034bb0-e034-48dd-8490-f8d65312b99d
2018-01-08 13:11:29 INFO  Utils:96 - Adding 2 dove soap products in the order
2018-01-08 13:11:29 INFO  Utils:100 - Adding 2 axe deo products in the order
2018-01-08 13:11:29 INFO  Utils:104 - [{"product":{"code":"05d7db13-73c3-45e5-9b32-ddd90bb76583","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":11,"nano":147000000,"second":29,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":2,"tax":12.5}, {"product":{"code":"2054f927-2d91-4065-80d4-b7699c8be40c","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":11,"nano":147000000,"second":29,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":2,"tax":12.5}]
2018-01-08 13:11:29 INFO  Utils:106 - Creating ShoppingCartService
2018-01-08 13:11:29 INFO  Utils:109 - Creating a shopping cart for user
2018-01-08 13:11:29 INFO  Utils:113 - Get shopping cart id as 162f4f43-df04-4c55-ad8c-6dbc1351eecc
2018-01-08 13:11:29 INFO  Utils:115 - Adding order to the shopping cart
2018-01-08 13:11:29 INFO  Utils:118 - Shopping cart Summary : {"totalTax":35.0,"totalCartAmount":314.96}
